WP_079023878.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_scabiei_NCPPB4086|2511	WP_079023878.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_scabiei_NCPPB4086|2511
WP_079023878.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_scabiei_NCPPB4086|2511	WP_010356280.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_acidiscabies_84-104|556
WP_079023878.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_scabiei_NCPPB4086|2511	WP_010356280.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_acidiscabies_NCPPB4445|4743
WP_079023878.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_scabiei_NCPPB4086|2511	WP_055721632.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_niveiscabiei_NRRLB-24457|5648
WP_079023878.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_scabiei_NCPPB4086|2511	WP_010356280.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_acidiscabies_a10|6062
WP_079023878.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_scabiei_NCPPB4086|2511	WP_010356280.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_acidiscabies_98-49|7613
WP_079023878.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_scabiei_NCPPB4086|2511	WP_010356280.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_acidiscabies_98-48|7620
WP_079023878.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_scabiei_NCPPB4086|2511	WP_010356280.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_acidiscabies_85-06|7631
WP_079023878.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_scabiei_NCPPB4086|2511	WP_010356280.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_acidiscabies_FL01|7640
WP_079023878.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_scabiei_NCPPB4086|2511	WP_010356280.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_acidiscabies_a2|7649
WP_079023878.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_scabiei_NCPPB4086|2511	WP_010356280.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_acidiscabies_ST105|14504
WP_079023878.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_scabiei_NCPPB4086|2511	WP_046924436.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_lydicus_A02|3717
WP_079023878.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_scabiei_NCPPB4086|2511	WP_046916109.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_stelliscabiei_NRRLB-24447|4066
WP_079023878.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_scabiei_NCPPB4086|2511	WP_046916109.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_stelliscabiei_P3825|4768
WP_079023878.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_scabiei_NCPPB4086|2511	WP_046916109.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_stelliscabiei_DSM41803|24380
WP_011030920.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_coelicolor_A3(2)|18614	WP_011030920.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_coelicolor_A3(2)|18614
WP_011030920.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_coelicolor_A3(2)|18614	WP_029184760.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_acidiscabies_84-104|557
WP_011030920.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_coelicolor_A3(2)|18614	WP_029184760.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_acidiscabies_NCPPB4445|4744
WP_011030920.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_coelicolor_A3(2)|18614	WP_055634968.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_griseoruber_NRRLB-1818|5620
WP_011030920.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_coelicolor_A3(2)|18614	WP_055724277.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_niveiscabiei_NRRLB-24457|5651
WP_011030920.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_coelicolor_A3(2)|18614	WP_057605401.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_spp_Root1310|5810
WP_011030920.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_coelicolor_A3(2)|18614	WP_057582585.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_spp_Root264|5873
WP_011030920.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_coelicolor_A3(2)|18614	WP_029184760.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_acidiscabies_a10|6063
WP_011030920.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_coelicolor_A3(2)|18614	WP_055634968.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_griseoruber_DSM40281|6119
WP_011030920.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_coelicolor_A3(2)|18614	WP_029184760.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_acidiscabies_98-49|7614
WP_011030920.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_coelicolor_A3(2)|18614	WP_029184760.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_acidiscabies_98-48|7621
WP_011030920.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_coelicolor_A3(2)|18614	WP_029184760.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_acidiscabies_85-06|7632
WP_011030920.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_coelicolor_A3(2)|18614	WP_029184760.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_acidiscabies_FL01|7641
WP_011030920.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_coelicolor_A3(2)|18614	WP_029184760.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_acidiscabies_a2|7650
WP_011030920.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_coelicolor_A3(2)|18614	WP_029184760.1|csp22_consensus|Full_Seq|Streptomyces|Streptomyces_acidiscabies_ST105|14505
