WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010
WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_123432543.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_brassicacearum_38D7|16413
WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_123366486.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_brassicacearum_38D4|16446
WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_111454171.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_spp_ATCC43928|18261
WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_095631620.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_spp_TN43|23848
WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_218226895.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_FER02|29043
WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_005738138.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_amygdali_pv_morsprunorum_M302280|218
WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_099227994.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_viridiflava_ICMP8820|9322
WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_007249138.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_syringae_pv_maculicola_ES4326|232
WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_007249138.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_syringae_pv_maculicola_YM7930|5063
WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_055000838.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_cannabina_ICMP2823|5347
WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_007249138.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_cannabina_pv_alisalensis_ICMP15200|5516
WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_055000838.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_cannabina_ICMP2821|15270
WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_007249138.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_cannabina_pv_alisalensis_ICMP15205|15283
WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_007249138.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_cannabina_ICMP15201|15293
WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_007249138.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_cannabina_ICMP15203|15302
WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_007249138.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_cannabina_pv_alisalensis_MAFF301419|26401
WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_007249138.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_cannabina_pv_alisalensis_MAFF106156|26594
WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_144419493.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_UFB2|4645
WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_123416102.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_brassicacearum_36D4|16341
WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_081010356.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_syringae_pv_maculicola_H7608|5141
WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_081010356.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_syringae_pv_apii_ICMP2814|5530
WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_081010356.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_syringae_pv_maculicola_4981|15221
WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_081010356.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_syringae_pv_coriandricola_ICMP9625|15647
WP_038362624.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_chlororaphis_EA105|3010	WP_081010356.1|csp22_consensus|Full_Seq|Pseudomonas|Pseudomonas_syringae_pv_coriandricola_ICMP9829|15803
