WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_011037431.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_campestris_pv_Campestris_ATCC33913|7
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_008576153.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_campestris_pv_vesicatoria_85-10|33
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_082925804.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_oryzae_pv_oryzae_MAFF311018|40
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_011408744.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_oryzae_pv_oryzae_PXO99A|89
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_011037431.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_campestris_pv_campestris_B100|174
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_006451993.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_citri_pv_aurantifolii_ICPB11122|314
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_042805885.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_citri_pv_aurantifolii_ICPB10535|324
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_005994397.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_vesicatoria_ATCC35937|365
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_008576153.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_perforans_91-118|372
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_006451993.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_gardneri_ATCC19865|377
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_019301018.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_oryzae_X11-5A|406
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_019301018.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_oryzae_X8-1A|412
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_011037431.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_campestris_pv_raphani_756C|439
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_008576153.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_citrumelo_F1|470
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_006451993.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_sacchari_NCPPB4393|475
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_033482537.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_citri_pv_mangiferaeindicae_LMG941|612
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_011037431.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_campestris_JX|617
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_UA303|632
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_UA226|638
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_ORST17|644
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_IBSBF2666|651
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_IBSBF2665|657
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_IBSBF321|664
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_IBSBF436|671
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_NG1|677
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_IBSBF356|684
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_IBSBF320|691
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_AT6B|697
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_AFNC1360|704
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_CFBP1851|710
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_CIO1|717
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_CIO151|724
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_IBSBF1182|730
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_IBSBF1411|737
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_IBSBF1994|743
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_IBSBF2345|750
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_IBSBF2346|757
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_IBSBF2538|763
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_IBSBF2539|770
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_IBSBF2672|777
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_IBSBF2673|784
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_IBSBF278|790
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_IBSBF280|797
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_IBSBF2816|803
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_IBSBF2818|810
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_IBSBF2819|817
WP_012915623.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_albilineans_GPEPC73|177	WP_017156138.1|csp22_consensus|Full_Seq|Xanthomonas|Xanthomonas_axonopodis_pv_manihotis_IBSBF2820|824
